rank_ic,date
0.053734781837757685,2025-06-12
0.06251445539758563,2025-06-13
0.024049209702588996,2025-06-16
0.02783260844283007,2025-06-17
0.05787766558546396,2025-06-18
0.08218454793535834,2025-06-19
0.12232484123589536,2025-06-20
0.037799808744484395,2025-06-23
0.025525802100916133,2025-06-24
-0.009209727514994099,2025-06-25
-0.04542862384302845,2025-06-26
0.009313702496455621,2025-06-27
0.010248773696172919,2025-06-30
-0.044524219783755536,2025-07-01
-0.035280039276879505,2025-07-02
-0.07348387322047001,2025-07-03
0.04037267117529439,2025-07-04
0.06584405150085931,2025-07-07
-0.0012281147221588633,2025-07-08
-0.026115520518805783,2025-07-09
0.0,2025-07-10
0.0093658118893507,2025-07-11
0.04432126409536751,2025-07-14
-0.010418573989273332,2025-07-15
-0.0005734599549518274,2025-07-16
0.0398639648002936,2025-07-17
-0.10660905826550333,2025-07-23
-0.13458405155216552,2025-07-24
-0.22328505557574685,2025-07-25
-0.1921541951492797,2025-07-28
-0.11347356360333365,2025-07-29
-0.11781158134871367,2025-07-30
-0.08908908033797044,2025-07-31
-0.1432901292149175,2025-08-01
-0.13237719856946792,2025-08-04
-0.11221425147164042,2025-08-05
-0.14761906376629486,2025-08-06
-0.07778009773230325,2025-08-07
-0.1018273102470016,2025-08-08
-0.11544088628424336,2025-08-11
-0.1481330289918842,2025-08-12
-0.08026692807995994,2025-08-13
-0.10180245794211996,2025-08-14
-0.08050399769777383,2025-08-15
-0.08770639795403552,2025-08-18
-0.06560989260820997,2025-08-19
-0.11628452525482018,2025-08-20
-0.13547025883311056,2025-08-21
-0.08842301181028932,2025-08-25
-0.10412766095991148,2025-08-26
-0.13734281101484483,2025-08-27
-0.07817617615769006,2025-08-29
-0.1198503319505124,2025-09-01
-0.15131679120584157,2025-09-02
-0.09880883243885646,2025-09-03
-0.0480895289299389,2025-09-04
-0.021459456249441303,2025-09-05
0.0033935862354093366,2025-09-08
0.0016871258182635592,2025-09-09
0.03266704691599574,2025-09-10
0.010165694848011435,2025-09-11
0.008087930525901212,2025-09-12
0.058893808672530176,2025-09-15
0.11363946237109006,2025-09-16
0.17476592740163344,2025-09-17
0.15141573105842904,2025-09-18
0.11202254512941469,2025-09-19
0.17516134517329893,2025-09-22
0.04710305382952698,2025-09-23
0.07834282621579089,2025-09-24
0.1574932979520477,2025-09-25
0.09261855310477933,2025-09-26
0.14421259962595573,2025-09-29
0.16897333456863756,2025-09-30
0.13738771585067266,2025-10-09
0.08865412210533813,2025-10-10
0.15296584724233991,2025-10-13
0.1436583956580788,2025-10-14
0.0824564679755385,2025-10-15
0.016134476568728146,2025-10-16
0.02674353518418656,2025-10-17
0.03163280216144485,2025-10-20
0.014826213966220659,2025-10-21
-0.0012407799046713064,2025-10-22
0.09242005436901542,2025-10-23
0.13245738929677106,2025-10-24
0.07204473770778701,2025-10-27
0.09898287312772143,2025-10-28
0.14176806502320025,2025-10-29
0.19025921538479418,2025-10-30
0.12026658717887999,2025-10-31
0.1541998452272366,2025-11-03
0.07177309416528971,2025-11-04
0.08646896343795837,2025-11-05
0.09461972950813854,2025-11-06
0.1232822400190882,2025-11-07
0.016674795246495948,2025-11-10
-0.022109068992617446,2025-11-11
-0.044446882013246244,2025-11-12
-0.000711955128804521,2025-11-13
0.015440193357455102,2025-11-14
0.06030012159634563,2025-11-17
0.06283823029387682,2025-11-18
0.024660113844142007,2025-11-19
0.03880141924444253,2025-11-20
0.06942009821593213,2025-11-21
-0.031780761726600146,2025-11-24
-0.09878267032467716,2025-11-25
-0.031929909463070304,2025-11-26
-0.04263485456830775,2025-11-28
-0.09221057718510166,2025-12-01
-0.1427075806462266,2025-12-02
-0.1205527663940129,2025-12-03
-0.08410321473276032,2025-12-04
-0.09004730241609986,2025-12-05
-0.08237951473889299,2025-12-08
0.012757554172651531,2025-12-09
-0.016430271069069198,2025-12-10
0.09008304389216094,2025-12-11
0.01736972302836474,2025-12-12
-0.010629544664202574,2025-12-15
-0.13912106808613942,2025-12-16
-0.14788236544510097,2025-12-17
-0.1596498846541634,2025-12-18
-0.07708957755947389,2025-12-19
-0.06693169567654378,2025-12-22
-0.1187317895337743,2025-12-23
-0.14317192402100126,2025-12-24
-0.1390206611780702,2025-12-25
-0.14059785175826894,2025-12-26
-0.04833602960133773,2025-12-30
-0.0915252951276641,2025-12-31
-0.17557017929566884,2026-01-05
-0.11342282579881885,2026-01-06
-0.0708081856814997,2026-01-07
-0.07543803469756201,2026-01-08
-0.07460725500459386,2026-01-09
-0.07077745474800562,2026-01-12
-0.042091644495389414,2026-01-13
0.06181794200048052,2026-01-14
0.01925291638374406,2026-01-15
-0.016298408532368636,2026-01-16
-0.038545693878013466,2026-01-19
-0.025767383267412777,2026-01-20
-0.01892661698846655,2026-01-21
-0.062380617845141775,2026-01-22
-0.16742634666400447,2026-01-23
-0.16959986655275652,2026-01-26
-0.16685316224373675,2026-01-27
-0.16836242674391816,2026-01-28
-0.08450536962888604,2026-01-29
-0.08992079079588161,2026-01-30
-0.05416659051778648,2026-02-02
-0.04034134896376023,2026-02-03
-0.030629385131198644,2026-02-04
-0.10792660991445688,2026-02-05
-0.07583170221846045,2026-02-06
-0.036126087142078066,2026-02-09
-0.01851035904230985,2026-02-10
0.004528474827739857,2026-02-11
0.008050833002682823,2026-02-12
-0.025237391135062258,2026-02-13
-0.0339429727521057,2026-02-24
-0.0675373270287538,2026-02-25
-0.09855829985117182,2026-02-26
-0.08267640762210018,2026-02-27
-0.13621617335956987,2026-03-02
-0.1378942069726522,2026-03-03
-0.08971229825417285,2026-03-04
-0.038013685700920695,2026-03-05
0.053087689045378486,2026-03-06
0.023976390385607678,2026-03-09
-0.009764929902502037,2026-03-10
0.06996597020484079,2026-03-11
0.11665618750321659,2026-03-12
0.0951747589069689,2026-03-13
0.08453183238117677,2026-03-16
0.05483878910445053,2026-03-17
-0.03489117216550295,2026-03-18
0.058231888838034464,2026-03-19
0.11116647384157019,2026-03-20
0.05490766000773656,2026-03-23
0.0630612448513934,2026-03-24
-0.013442721590312765,2026-03-25
-0.0009515774226955349,2026-03-26
-0.09549638721465048,2026-03-30
-0.07000287583197454,2026-03-31
-0.06132376211543566,2026-04-01
0.04539708746598218,2026-04-02
0.06786357676568901,2026-04-03
0.014315296318473012,2026-04-07
-0.02677041288934784,2026-04-08
-0.029172556449333226,2026-04-09
-0.0355104824673677,2026-04-10
-0.11424916385919882,2026-04-13
-0.07649787270688832,2026-04-14
-0.050039567309930366,2026-04-15
-0.06147401534937395,2026-04-16
-0.07627024890442453,2026-04-17
-0.02182699639115351,2026-04-20
-0.0015604466542468085,2026-04-21
-0.06637424903787624,2026-04-22
0.10512260575550145,2026-04-23
0.03794349232958029,2026-04-24
-0.03056752435199154,2026-04-27
-0.037514688977444165,2026-04-28
-0.05843391881356105,2026-04-29
-0.09797972809109871,2026-04-30
-0.10849478527996996,2026-05-06
-0.18081408678973415,2026-05-07
-0.10693995086814018,2026-05-08
-0.0973061850025252,2026-05-11
-0.10553463305188054,2026-05-12
-0.16343976306814736,2026-05-13
-0.10087856206433958,2026-05-14
-0.049658711522838586,2026-05-15
-0.07950246486473996,2026-05-18
-0.04987863112798404,2026-05-19
-0.02593036297592263,2026-05-21
-0.09221198078712213,2026-05-22
-0.1002435564886404,2026-05-25
-0.052484704853146484,2026-05-26
-0.025148234405375416,2026-05-27
-0.04448933885230966,2026-05-28
-0.036782308875855985,2026-05-29
-0.13064493272327052,2026-06-01
-0.05355421839279136,2026-06-02
0.00037029718346174087,2026-06-03
-0.02871574299029319,2026-06-04
-0.055519199661296995,2026-06-05
-0.008510311582912678,2026-06-08
0.023013951085836547,2026-06-09
0.06451208326887434,2026-06-10
-0.03510060575579786,2026-06-15
-0.07844460940654713,2026-06-16
-0.039928055454082824,2026-06-17
-0.08134613060702406,2026-06-18
0.04482537219452497,2026-06-23
-0.003055951599819119,2026-06-24
0.03260743188625323,2026-06-25
0.05233675824825442,2026-06-26
0.04526657969269474,2026-06-29
0.06844319209658381,2026-07-01
0.07541599512850003,2026-07-02
0.10418858392398007,2026-07-03
0.05314321386657688,2026-07-06
0.03959204367658281,2026-07-08
0.061257914033426425,2026-07-09
0.14724849240724414,2026-07-10
0.16127837840242853,2026-07-13
0.15618577634844866,2026-07-14
0.20320467667552783,2026-07-15
0.18300795429673483,2026-07-16
0.07950350028146584,2026-07-17
0.12235145829312068,2026-07-20
0.13324134312868444,2026-07-21
0.1432161742829536,2026-07-23
0.23088493424106285,2026-07-24
0.2014086697129562,2026-07-27
0.1432178237072843,2026-07-28
0.14949596397119713,2026-07-29
0.14080730132221259,2026-07-30
0.15763406596154755,2026-07-31
0.15244805187992438,2026-08-03
0.028443886376598563,2026-08-04
0.015441058723456984,2026-08-05
-0.018247039232870216,2026-08-06
