,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker
2025-02-25,0.08114790226304515,0.07020474432033977,0.0883004373226161
2025-02-26,0.0985458187497854,0.09742732499607916,0.17597181944488055
2025-02-27,0.13531976079041055,-0.01855087104485478,0.10898314328960493
2025-02-28,0.09199093398869565,-0.01874021593697769,0.1381723102817295
2025-03-03,0.04339923080706034,-0.02641823491650083,0.11425771805342372
2025-03-04,0.10149094710233528,-0.011787511908322576,0.16190082209838905
2025-03-05,0.12107835761774646,0.04068838607550087,0.10795459132975577
2025-03-06,0.15258899021715763,0.01949998794773948,0.19194254609184094
2025-03-07,0.18533781208896485,-0.047483200697025656,0.17544708734927342
2025-03-10,0.21426289540926874,-0.07922414769366919,0.2107143436868696
2025-03-11,0.1808080741728251,-0.07782146292976785,0.13900898126342207
2025-03-12,0.20941984354841195,-0.009921909780035633,0.20826527665772845
2025-03-13,0.12478872910967878,0.006192986490351451,0.1543754788594146
2025-03-14,0.14086942326948357,0.010549216889075834,0.1438073383734698
2025-03-17,0.15410840978255594,-0.02307067211723826,0.09909613952939124
2025-03-18,0.1831825291163361,-0.05087299603860275,0.10013062204604857
2025-03-19,0.16027945262106347,-0.030309546268426562,0.13427165365113283
2025-03-20,0.13940703425683593,-0.07967738314404761,0.13487927678617334
2025-03-21,0.07465947852838323,-0.12576940984564117,0.043201695276812085
2025-03-24,0.1318116906487489,-0.0908203534761261,0.089349950804951
2025-03-25,0.07637663574784474,-0.16916731489522166,0.055116297313061086
2025-03-26,0.11094002180682362,-0.1718516462652098,0.06718843174826959
2025-03-27,0.16838932848541682,-0.14246642016821282,0.16318187350408153
2025-03-28,0.1589897250729154,-0.09518094757301314,0.09341277745907502
2025-03-31,0.09992611963397753,-0.10670390407709522,0.015350613843311614
2025-04-01,0.0054803179815399805,-0.17349400042475455,-0.03933779480337173
2025-04-02,0.01812148913930354,-0.13697722969442963,-0.10918950614404305
2025-04-03,0.009463082257524222,-0.16873048642765898,-0.02129923483796384
2025-04-07,-0.07134512616776979,0.08972984906652727,-0.022685440743147763
2025-04-08,-0.11731837812755669,0.09826122967542857,0.009684700160950306
2025-04-09,-0.07122193025816356,0.11878699051066627,0.05731619138075992
2025-04-10,-0.032276795452982246,0.1138823436169623,0.09266402030074188
2025-04-11,0.009386903749472339,0.07942588290177952,0.17170272480814022
2025-04-14,0.0389483743943526,0.04116546490625469,0.1493822913001957
2025-04-15,0.01132857913059238,0.08888578490875233,0.14687669195745187
2025-04-16,-0.010735823358382532,0.17568302732167188,0.097980351632789
2025-04-17,-0.0013656049616102056,0.16052229935082615,0.11332577260174485
2025-04-18,0.011540266685008339,0.16868384845884282,0.14981618816841935
2025-04-21,0.07414949229417997,0.14855212971210865,0.2289063048584841
2025-04-22,0.09007918752733625,0.13825356916440518,0.21584167102878854
2025-04-23,0.07255377273783205,0.06877652262675168,0.1699322876410617
2025-04-24,0.12937550092480266,0.11095401213544198,0.1227975767915515
2025-04-25,0.15650528860497298,0.009892375180734199,0.048731756246147256
2025-04-28,0.07302458418489054,0.09768238506225158,0.0064819176315035485
2025-04-29,0.12189124709371323,0.09952717432753069,0.09906036877299297
2025-04-30,0.11470049920254256,0.059685308352602065,0.06025247036958813
2025-05-06,0.17829056883010383,0.0036710138930931124,0.09183814526082792
2025-05-07,0.15575766711041497,0.013256968086723588,0.06959045940720597
2025-05-08,0.13587493548207055,-0.07421600727325141,0.06281074067853827
2025-05-09,0.08714047134983013,0.09080242398949377,0.06759036557126642
2025-05-12,0.10536988835952808,-0.04928586855140699,0.012143181528076039
